id,interaction_strength,priority_effects,cf_ratio,strains,richness_count
158,0.6092557530712628,FALSE,0.38314942197352647,121,97
159,0.23165137451416812,FALSE,0.05159688393832185,155,10
160,0.21677857707646325,TRUE,0.6914765139986528,135,23
161,0.15025607017020232,FALSE,0.5212170925192535,118,7
162,0.2180905784758099,TRUE,0.4023442344276467,161,160
163,0.5948081535777426,FALSE,0.961140376972477,137,2
164,0.025286441161535916,TRUE,0.49093841146368067,180,28
165,0.07036963035092339,TRUE,0.6625136609733338,187,1
166,0.46690231598586546,FALSE,0.936422853547195,144,15
167,0.24817107635654392,TRUE,0.15596202258686534,199,113
168,0.25442238097877706,TRUE,0.1143893605322577,153,122
169,0.7164981039846665,FALSE,0.9165241475472227,157,6
170,0.7003636249100149,FALSE,0.28689111252755395,168,156
171,0.12544851802928608,FALSE,0.012587309422669932,177,161
172,0.01722103671694058,TRUE,0.7326203318102052,186,94
173,0.3144271643995482,TRUE,0.05279811346223578,182,177
174,0.4915980209611589,TRUE,0.7960543842524755,152,18
175,0.5153220681522566,FALSE,0.6192854972520377,145,8
176,0.6214189607524546,FALSE,0.888929484226089,102,8
177,0.3926058833641698,TRUE,0.4582404022052884,168,41
178,0.6789496628757915,FALSE,0.5264397793665762,106,1
179,0.6226871336156619,TRUE,0.7909295044700382,137,1
180,0.40026329946307226,TRUE,0.23284010188595858,188,1
181,0.2338188010397949,FALSE,0.6690735894884682,157,7
182,0.037400438853353264,TRUE,0.5612511698165675,182,182
183,0.22675285141867935,TRUE,0.13224961310310754,154,1
184,0.05074023740688572,FALSE,0.4801729645659914,160,110
185,0.6043736622051685,FALSE,0.8622117059112061,116,11
186,0.3405168010048103,TRUE,0.4464532880346989,166,143
187,0.08822740131936735,FALSE,0.29781187561044936,162,162
188,0.35358388884690356,TRUE,0.0870122138308594,196,159
189,0.06980008755984599,FALSE,0.5863467263193568,164,17
190,0.4055543542500876,FALSE,0.7980746720053721,137,1
191,0.3814378189880401,TRUE,0.09213420481611974,195,110
192,0.26485275370014716,FALSE,0.34816913559385576,184,184
193,0.06803505272185431,FALSE,0.5254389590128558,146,19
194,0.5611571937559114,FALSE,0.7231421861528419,165,5
195,0.5318312890182599,TRUE,0.808139076661691,182,1
196,0.1514107943960815,TRUE,0.09222697549688164,141,2
197,0.6513794088718831,TRUE,0.9723636964169564,144,8
198,0.15326631826721715,FALSE,0.9673869149547536,186,28
199,0.30334284380579485,FALSE,0.733758369706478,174,3
200,0.3237718709532288,FALSE,0.9210098867949098,169,23
201,0.3726933752370591,FALSE,0.4400847899623681,148,1
202,0.2012483590545191,TRUE,0.8941521707202308,154,1
203,0.24225917143989356,TRUE,0.17183833692520856,126,23
204,0.09284719488132395,TRUE,0.148138660004735,104,104
205,0.06188614510735496,FALSE,0.7113254294495563,157,86
206,0.725497536733956,TRUE,0.52887074424440506,102,35
207,0.20236763828452092,FALSE,0.6978705158371012,189,1
208,0.2827851831731794,TRUE,0.39446913002245126,134,131
209,0.7484885625909373,FALSE,0.4100167670612689,175,87
210,0.31332409105860276,TRUE,0.27351314967675133,123,123
211,0.7133349212126224,FALSE,0.7644196640335024,138,5
212,0.5525236506777176,TRUE,0.6562405072501162,120,24
213,0.3923426877057412,FALSE,0.2306918722090544,152,143
214,0.7154450318246148,FALSE,0.6561925550726475,101,16
215,0.20030921478072997,TRUE,0.3474226241725963,171,1
216,0.6385442195790179,FALSE,0.2996184351495467,172,166
217,0.7341626640884789,TRUE,0.6710311971402727,126,18
218,0.6553609386006429,FALSE,0.024395474840211682,114,78
219,0.5998972576276108,TRUE,0.027348991560400465,111,110
220,0.3219809401862032,FALSE,0.1002685849135276,107,93
221,0.010431686197029194,TRUE,0.7853628897969145,163,1
222,0.5113250997862139,TRUE,0.3741877588676754,120,104
223,0.6012617620344157,TRUE,0.8715189059428172,155,6
224,0.4535616194329283,TRUE,0.9737553234234685,158,5
225,0.6640408527432416,FALSE,0.43284889829554596,121,59
226,0.027297559235076187,FALSE,0.6695101283516269,195,98
227,0.37733248469686953,FALSE,0.06311395733086392,156,2
228,0.10163537928680888,TRUE,0.2344247613024898,142,8
229,0.3086550829816377,FALSE,0.7598257092160872,199,4
230,0.5011446060782997,TRUE,0.6473702426985605,199,4
231,0.0258866606307216,TRUE,0.8083187446522759,142,119
232,0.7232481837244356,TRUE,0.07561150803731288,147,57
233,0.6417476961725391,FALSE,0.5191021051471587,180,19
234,0.6781382906664919,TRUE,0.7386582588247489,140,19
235,0.46777711976350983,TRUE,0.4792689543241169,126,68
236,0.09104700250875321,FALSE,0.4665500850149896,141,111
237,0.32351378487444016,FALSE,0.367088454880449,116,116
238,0.7175264510102395,TRUE,0.6472015054950258,191,25
239,0.6477554895821144,FALSE,0.900220273113111,102,10
240,0.36591984009565787,TRUE,0.5994202778198523,136,49
241,0.31572751899562423,FALSE,0.6061104003111599,165,61
242,0.4932767188999162,FALSE,0.645403537864075,155,19
243,0.701080102020147,TRUE,0.02584360976857133,114,75
244,0.5672991072415026,TRUE,0.3094322259293869,155,153
245,0.6115530483843816,TRUE,0.8265566534922923,116,7
246,0.5811771928227623,FALSE,0.9387899370514555,176,7
247,0.0020434707552194594,FALSE,0.22886288926275447,181,1
248,0.2569814839534345,TRUE,0.4552097507973202,180,160
249,0.5582523821913055,FALSE,0.5795540264267707,103,6
250,0.513637075781438,FALSE,0.008449040618073195,112,109
251,0.060725419202714695,TRUE,0.30615082308626734,149,2
252,0.05217940078343963,FALSE,0.17020684152254834,102,102
253,0.5994167414299794,FALSE,0.49561503336189783,117,1
254,0.641615769130562,TRUE,0.13655254090272356,117,104
255,0.6171549678236595,FALSE,0.06438507987253833,116,73
256,0.11366850809786702,TRUE,0.5367555468562059,197,10
257,0.4080222694330383,TRUE,0.8292645290717483,143,8
258,0.27889143660774574,FALSE,0.48556220725555904,162,130
259,0.3372319580951531,FALSE,0.9924872564255027,160,1
260,0.7355413715201256,FALSE,0.8239124102426693,124,13
261,0.31842354358846786,FALSE,0.0506592495982768,190,84
262,0.7191896832048137,FALSE,0.9278855378961889,155,11
263,0.6870450704503746,FALSE,0.1331088770968141,118,81
264,0.2421166632918001,FALSE,0.1219907930874033,130,130
265,0.6469860594206024,FALSE,0.16266299695558847,189,91
266,0.4494073082336574,TRUE,0.8422978879804955,135,16
267,0.46332310986463565,TRUE,0.9775900914533063,132,2
268,0.5612561075768201,FALSE,0.22654835058611353,146,126
269,0.5569508542093216,TRUE,0.5465206522512949,144,1
270,0.4459038546128199,TRUE,0.35922771364136136,109,85
271,0.6898814346404979,FALSE,0.693273520059837,118,22
272,0.29308520204331723,FALSE,0.677723577495641,122,2
273,0.041383552568993766,TRUE,0.9166324959758902,102,87
274,0.04073897430200013,TRUE,0.005833104442921467,189,189
275,0.48946184722346375,TRUE,0.6069373628633795,196,41
276,0.17482006060652203,TRUE,0.8895745798078831,156,44
277,0.25710264965066454,FALSE,0.0725873459530063,158,6
278,0.3468523142074468,FALSE,0.1038160109587945,134,118
279,0.23583754292529774,TRUE,0.9408279453461756,175,1
280,0.11315494872104027,FALSE,0.13002803541158792,130,130
281,0.5017725345406739,FALSE,0.6558670027504908,147,1
282,0.01423530696775415,FALSE,0.2955019554172875,126,96
283,0.7426249159160536,TRUE,0.4424842192804208,123,31
284,0.5074186496116861,FALSE,0.8899245242589153,150,16
285,0.1411287559841643,FALSE,0.9123558209255803,155,45
286,0.11325841497280054,FALSE,0.7416693311715032,135,65
287,0.3669953539409267,TRUE,0.1010912438225234,139,1
288,0.7417525607610354,FALSE,0.017989165048557333,111,106
289,0.44149007254618333,TRUE,0.5331883738321485,189,67
290,0.25848964598929747,TRUE,0.238162605538615,181,2
291,0.559907349335379,TRUE,0.4937122264593141,188,58
292,0.2011891749411123,TRUE,0.6549284803777468,106,32
293,0.22985711332584613,FALSE,0.16287497736192308,107,107
294,0.7494952332963876,FALSE,0.4849890816734871,168,13
295,0.708581637434318,FALSE,0.7061662465231028,161,14
296,0.16952894371608274,TRUE,0.8070296464996878,117,39
297,0.5954212426209008,FALSE,0.15178447745796292,138,1
298,0.665038507579331,TRUE,0.1471716435660841,190,93
299,0.10507498325926135,FALSE,0.6592216167018748,111,87
300,0.24526315045200173,TRUE,0.2555405623652972,131,131
301,0.5871627738703508,TRUE,0.35532616649062837,194,3
302,0.7361468674030679,FALSE,0.1595816164769698,142,100
303,0.053302406510151924,FALSE,0.02831752619126346,181,1
304,0.03918903598749311,FALSE,0.19958233978329226,160,2
305,0.3907373042247374,FALSE,0.33887752409428357,108,2
306,0.13508769912234858,TRUE,0.6524866139833116,141,94
307,0.6602347855461064,TRUE,0.9258699166528881,131,5
308,0.3902273814984248,FALSE,0.8186997789938003,193,26
309,0.38486106233645695,FALSE,0.6670915210377425,151,37
310,0.6112391624770768,FALSE,0.11809298709174618,145,85
311,0.5916451362518593,FALSE,0.15846978523852304,109,100
312,0.7289991807394602,FALSE,0.7060099142333492,178,22
313,0.7494072289476811,TRUE,0.9940442348185927,115,8
314,0.030452229289663957,TRUE,0.6414745428086491,192,101
315,0.006284111499390566,TRUE,0.5106704619781347,143,1
316,0.7344193604863481,TRUE,0.4675149211311247,133,58
317,0.1489670078132709,FALSE,0.20487360683011357,138,138
318,0.6446949229653167,FALSE,0.7531455174284056,195,2
319,0.28896439739346386,FALSE,0.5976366474261507,199,84
320,0.17528427143634762,FALSE,0.8505745774485404,193,47
321,0.7213021941875224,FALSE,0.3788887684781104,185,13
322,0.19746906435067646,FALSE,0.3256803511254024,138,138
323,0.21269932684617815,TRUE,0.20412425928295125,183,183
324,0.42685888541135353,TRUE,0.8285354160692776,133,19
325,0.04344025695214514,TRUE,0.7162811535162851,144,2
326,0.03895235568439239,TRUE,0.43189212191838305,167,1
327,0.7109417302901507,TRUE,0.8235630099674222,125,6
328,0.46819972864015147,FALSE,0.1989122065529693,184,170
329,0.3852598391991807,TRUE,0.7259977725525386,116,31
330,0.43443406137769347,TRUE,0.5856408077438827,125,6
331,0.5485478454374126,TRUE,0.4818860733622918,100,50
332,0.4429261983780598,FALSE,0.3704623736002948,134,129
333,0.6794837258250627,FALSE,0.2632782317832811,171,153
334,0.4211811233401357,TRUE,0.7304704075182555,177,34
335,0.09031147445988609,TRUE,0.3012910719151143,195,33
336,0.3386787154046644,TRUE,0.10862400216630194,166,125
337,0.22048920634394165,TRUE,0.9249879921547836,130,1
338,0.28641822188964,FALSE,0.6355446461162297,160,63
339,0.4078352797090541,FALSE,0.13394944191859104,139,96
340,0.03507458263461012,FALSE,0.0026110372508410364,176,176
341,0.2856859288342937,FALSE,0.10286996372281573,134,107
342,0.5353303941176506,FALSE,0.339278785202303,141,6
343,0.13091770812597242,FALSE,0.11518129001115449,118,118
344,0.5223629562019778,TRUE,0.38057109730872324,116,45
345,0.05228664583889768,TRUE,0.9336272150248988,122,19
346,0.021604593366931657,FALSE,0.4959432798029622,136,134
347,0.1584708215628576,FALSE,0.6418088806475513,133,74
348,0.3418080432448711,FALSE,0.04176076031220145,142,6
349,0.01359593089915579,FALSE,0.5995416167097631,147,44
350,0.5007108172546257,TRUE,0.28976911440009717,131,131
351,0.22912225318304844,TRUE,0.021597495428170077,154,109
352,0.6697075671676838,FALSE,0.06141193369091488,139,130
353,0.14035131906760506,TRUE,0.5001096524843713,200,134
354,0.07643086878131145,FALSE,0.8682514522162964,171,1
355,0.4989622560433054,FALSE,0.23207046737656928,169,139
356,0.719612541080435,FALSE,0.5762847446497763,133,19
357,0.3548900923513225,FALSE,0.38893541309395807,184,181
358,0.17845077652374167,FALSE,0.5419567364967661,133,91
359,0.5288607363334565,FALSE,0.27683627331757454,186,168
360,0.6337385936034378,FALSE,0.4203685857605189,143,86
361,0.49322997191965695,TRUE,0.12482586624131073,137,92
362,0.40733668850191174,FALSE,0.0832182078680722,100,90
363,0.2902510471722053,TRUE,0.21284235332591925,151,149
364,0.1384192317750247,TRUE,0.49022914714561777,175,144
365,0.3378488843850209,TRUE,0.29484429449499583,139,139
366,0.37821210357622476,TRUE,0.9424868805279257,170,13
367,0.6875207539860159,TRUE,0.38945551908926573,144,1
368,0.07054509603440529,FALSE,0.9263826127474895,165,75
369,0.35254669620766654,FALSE,0.41167383837117816,147,1
370,0.201848620538431,TRUE,0.20194982888856902,114,114
371,0.6142678503872361,TRUE,0.9478548825185047,129,2
372,0.23559484531066266,TRUE,0.4847574155532755,189,159
373,0.6597616587424243,FALSE,0.37830320555139335,164,122
374,0.4415666914428177,FALSE,0.40891653990997,152,129
375,0.43140929434990394,TRUE,0.3155496895123739,114,114
376,0.18786629231565166,FALSE,0.20858257851409726,117,117
377,0.2768452682838135,TRUE,0.7303383954236516,143,41
378,0.036972358885518045,TRUE,0.4599952536017401,163,163
379,0.19815054653473196,TRUE,0.23122114932760596,185,185
380,0.5618421879469534,FALSE,0.9863423835769761,165,9
381,0.46385588800622496,FALSE,0.1221589318736922,108,83
382,0.34665276277489027,FALSE,0.8944165953974939,150,21
383,0.14062703658520476,FALSE,0.3360806275411742,159,159
384,0.5173151330458524,TRUE,0.8647657637076452,198,6
385,0.25008097175578003,TRUE,0.022925019393861292,194,139
386,0.3457395312708104,FALSE,0.9648042522514705,125,1
387,0.028716766677080886,TRUE,0.2983113015292678,179,17
388,0.3316364358943189,TRUE,0.33157485981385687,110,1
389,0.35834488995046704,FALSE,0.6885101450142916,143,1
390,0.5620101151451993,TRUE,0.9391117273342097,176,1
391,0.5732238680520212,FALSE,0.1462797064915765,179,85
392,0.48497034708040887,FALSE,0.9052173859120812,191,10
393,0.11846946985971882,FALSE,0.9977176911545452,109,15
394,0.2810901637093106,FALSE,0.8233958511391655,170,24
395,0.04308901141018141,FALSE,0.874025271827518,153,110
396,0.5301880941288604,TRUE,0.13100046444947366,123,97
397,0.0010711100476852153,TRUE,0.6432195443072124,177,176
398,0.26873173533698425,FALSE,0.1798055078702746,101,101
399,0.7004652396303253,TRUE,0.7387482135146624,171,4
400,0.4566180962989863,FALSE,0.8310658472961513,169,23
401,0.13750900180148312,TRUE,0.3882668860222213,110,110
402,0.024747091319522588,FALSE,0.8521909108326537,157,18
403,0.10665393771873205,FALSE,0.5642389952147845,164,97
404,0.11073479246050702,TRUE,0.07193646377078257,172,172
405,0.520478316861688,TRUE,0.018947339105885475,139,56
406,0.09868649676328059,FALSE,0.2806243454485899,129,129
407,0.6945032040720515,TRUE,0.8005255866622086,177,14
408,0.2664460503200535,TRUE,0.3714498744422337,167,167
409,0.19229460099961726,FALSE,0.8045867438683519,175,42
410,0.6648386501315574,FALSE,0.6747414080953691,162,21
411,0.7141511329000059,TRUE,0.9735098507025279,105,9
412,0.6504378437302016,TRUE,0.30628064988197296,127,125
413,0.4860116692361771,FALSE,0.7474563475188101,194,27
414,0.3809087727848848,FALSE,0.7874596926335944,171,1
415,0.4525286575186474,TRUE,0.4907184035144281,162,55
416,0.6686507623753161,FALSE,0.15735003881098236,109,92
417,0.29683828663381867,FALSE,0.8109726503010839,150,2
418,0.23785277808093816,TRUE,0.2469507980614202,161,161
419,0.4939703483038,TRUE,0.005628384158061817,112,59
420,0.41223938283092576,FALSE,0.3638202391591622,102,100
421,0.3752648383298074,TRUE,0.18035549067752435,169,163
422,0.31095322850818047,FALSE,0.26661925205406733,197,1
423,0.11667913142865874,TRUE,0.3906874114779057,130,6
424,0.6701521385603235,TRUE,0.6139474603784504,187,31
425,0.43190614302122854,TRUE,0.730245430681156,177,27
426,0.6873880268158565,FALSE,0.07330659861927852,110,1
427,0.2761034235005616,FALSE,0.3731691372505855,151,133
428,0.3098837448120292,FALSE,0.5606677607047604,178,86
429,0.1111872199046833,FALSE,0.47073842727330045,196,1
430,0.6837969466380717,FALSE,0.18611615016311406,156,114
431,0.45767190778802036,TRUE,0.5690575431839796,125,40
432,0.6355004576457257,FALSE,0.76521260748289055,154,17
433,0.6091770983068796,TRUE,0.2627048150891205,122,118
434,0.14992122013049083,FALSE,0.7719966614751145,111,43
435,0.529807492437819,TRUE,0.948124027390033,134,4
436,0.5651806687940494,FALSE,0.6632543962516589,185,1
437,0.43367934144185855,TRUE,0.20522903857179917,117,112
438,0.39083986868145293,TRUE,0.6438834961493034,196,47
439,0.4242053094360104,TRUE,0.679312579043163,169,36
440,0.28797254957320984,FALSE,0.5580190832674736,152,4
441,0.6890178109830769,FALSE,0.7938329769842559,125,1
442,0.4928129809728067,FALSE,0.13797535417177714,165,95
443,0.4991604671779205,FALSE,0.2521289933850756,117,113
444,0.01988965714558144,FALSE,0.162317773988354,158,6
445,0.04894739431855269,TRUE,0.9555892164501827,117,66
446,0.10640793943324825,FALSE,0.25618704196233305,158,158
447,0.5603907032346411,FALSE,0.11347922306789551,139,1
448,0.20530408176747733,FALSE,0.5524424253363395,175,7
449,0.10075616869093501,TRUE,0.854308641811274,191,4
450,0.5810752821324743,TRUE,0.2493542976780096,135,128
451,0.6230708067449857,TRUE,0.5748839284240501,101,32
452,0.7256320328827948,TRUE,0.7446599024486495,141,8
453,0.696479843657033,FALSE,0.7057163886120543,109,12
454,0.6317115277840406,TRUE,8.075860330834985e-4,146,142
455,0.5840526338352123,FALSE,0.7989583647944499,197,17
456,0.2691122622691677,TRUE,0.6518774660965427,157,23
457,0.35848998224163076,TRUE,0.3893055475011468,185,106
458,0.6755825946406229,TRUE,0.15639118750113995,103,80
459,0.5479185638914292,TRUE,0.6378346811988158,189,31
460,0.634156029925315,TRUE,0.15762095414220822,193,130
461,0.39438312358125693,FALSE,0.16653310163880233,144,124
462,0.16164448241181673,TRUE,0.7527712167004124,144,65
463,0.58951023912073,FALSE,0.606205160105275,122,39
464,0.49959735746474476,TRUE,0.27735955106471666,153,148
465,0.0661028477010259,TRUE,0.8132606277672109,123,22
466,0.047581806858867634,FALSE,0.8522874386343406,198,5
467,0.5012409679098345,TRUE,0.10808070139712654,194,148
468,0.21538775501449128,FALSE,0.8236398515880806,119,38
469,0.19311785901377443,FALSE,0.255495084749721,147,147
470,0.353111120111699,TRUE,0.1179160066521028,151,150
471,0.08453824562830269,TRUE,0.6597360184987309,185,106
472,0.16597612884243135,FALSE,0.6426815691099735,135,65
473,0.05893288060107152,FALSE,0.10493680362161249,114,114
474,0.44067950602018974,TRUE,0.29220584303752983,185,178
475,0.33321857595238835,FALSE,0.854414583592466,179,22
476,0.34499401141895797,FALSE,0.6150670993311796,156,61
477,0.13196800545966833,FALSE,0.8583517334113596,183,57
478,0.5563926532510668,TRUE,0.4173989999161335,185,1
479,0.4127069480393082,FALSE,0.8044788646958303,102,15
480,0.49219953839572844,TRUE,0.32697028752358165,153,152
481,0.31177033039064844,TRUE,0.3414898596831132,130,129
482,0.3758888516577368,FALSE,0.7496795215235558,197,11
