interaction_strength,cf_ratio,priority_effects,strains,proportion_sampled,false_negative,disease_mortality,transmission,latency,recovery,sim,cumulative_detections,total_competition,total_facilitation,competition_score,facilitation_score,cf_cat
0.2583258325832583,0.23732373237323734,true,20,0.27642764276427645,0.21027102710271028,0.15391539153915393,0.08937893789378938,9.643964396439644,0.09455945594559456,1,0.25,38.30826223752011,12.828593055439857,1.9154131118760056,0.6414296527719928,high competition
0.027252725272527253,0.41614161416141615,true,16,0.22152215221522153,0.09790979097909791,0.0612061206120612,0.004220422042204221,4.028902890289029,0.05416541654165417,2,0.1875,1.8342001134872978,1.3983270114126294,0.11463750709295611,0.08739543821328934,neutral
0.30993099309930994,0.35715571557155723,true,16,0.0177017701770177,0.26812681268126815,0.07045704570457045,0.0024902490249024906,2.4574457445744575,0.08885888588858885,3,0.0,23.490423922027993,15.032505574437451,1.4681514951267496,0.9395315984023407,neutral
0.18396839683968397,0.7064506450645065,true,26,0.37523752375237523,0.2834283428342834,0.16756675667566756,0.0034603460346034603,18.833283328332833,0.022832283228322835,4,0.15384615384615385,16.841106354716043,43.27440687232361,0.6477348597967709,1.6644002643201388,high facilitation
0.04755475547554756,0.338973897389739,true,10,0.9103910391039104,0.19286928692869287,0.3742874287428743,0.03907390739073908,10.850585058505851,0.05064506450645065,5,0.2,1.5004042313082344,0.656292600092357,0.15004042313082344,0.0656292600092357,neutral
0.14491449144914492,0.7476747674767477,true,11,0.43844384438443845,0.4653965396539654,0.4230923092309231,0.05510551055105511,17.755875587558755,0.07889788978897891,6,0.2727272727272727,2.238370998983988,6.233777008304101,0.203488272634908,0.5667070007549183,neutral
0.44694469446944696,0.7816981698169818,true,10,0.1109110911091109,0.14616461646164616,0.3768876887688769,0.031493149314931496,14.046704670467047,0.08351835183518352,7,0.0,5.287809144398968,15.01613041312863,0.5287809144398967,1.501613041312863,neutral
0.3126312631263126,0.7806780678067808,true,10,0.9234923492349235,0.3976897689768977,0.07325732573257326,0.021782178217821784,9.57935793579358,0.07765776577657765,8,0.4,3.2097520202663987,10.744304283282123,0.32097520202663987,1.0744304283282122,neutral
0.37533753375337536,0.28034803480348036,true,49,0.5706570657065707,0.11836183618361837,0.3347334733473347,0.014871487148714873,3.9376937693769376,0.053395339533953395,9,0.10204081632653061,315.8707216373977,121.12703780530717,6.4463412579060755,2.4719803633736155,high competition
0.17521752175217523,0.7236123612361236,true,26,0.8334833483348335,0.09255925592559255,0.4341934193419342,0.024702470247024703,18.990999099909992,0.005000500050005001,10,0.19230769230769232,16.611209968523603,40.94801767909257,0.6388926910970617,1.5749237568881758,neutral
0.3171817181718172,0.4788478847884789,true,47,0.9444944494449445,0.36793679367936794,0.08270827082708271,0.011871187118711872,11.090009000900091,0.011811181118111812,11,0.2127659574468085,177.32491213499327,163.19974776146273,3.7728704709573035,3.4723350587545263,neutral
0.13731373137313732,0.3294329432943295,true,20,0.3234323432343234,0.4223922392239224,0.14396439643964395,0.09961996199619962,7.335233523352335,0.09326932693269327,12,0.4,18.264704838053838,8.075916267998029,0.9132352419026919,0.40379581339990145,neutral
0.18026802680268028,0.6403840384038404,true,7,0.8667866786678667,0.3580858085808581,0.007500750075007501,0.06196619661966197,4.58945894589459,0.09401940194019402,13,0.5714285714285714,1.5488737654845468,2.529253047798248,0.2212676807835067,0.3613218639711783,neutral
0.328032803280328,0.7680768076807682,true,43,0.0932093209320932,0.4144414441444144,0.3564356435643564,0.01075107510751075,11.196419641964196,0.08834883488348835,14,0.0,68.63916586247277,228.8503868385165,1.5962596712202968,5.322102019500384,high facilitation
0.32798279827982796,0.2686468646864687,true,11,0.45554555455545553,0.21957195719571956,0.41859185918591857,0.07727772777277728,7.160416041604161,0.060896089608960896,15,0.45454545454545453,14.97926076382332,4.875919184964855,1.3617509785293926,0.44326538045135044,neutral
