id,interaction_strength,priority_effects,cf_ratio,strains,sample_prop,richness_count
179,0.6226817479656078,TRUE,0.790927456425596,81,0.41751926582208554,15
180,0.40025913181370126,TRUE,0.23281827897909096,178,0.08344642521355045,166
181,0.23383864883399802,FALSE,0.6690620787877822,119,0.7865439447644134,38
182,0.03735991053439211,TRUE,0.5612637552243658,166,0.5049321484751472,0
183,0.22675201002052053,TRUE,0.13225641465734225,112,0.6546756930958303,0
184,0.05072734784974018,FALSE,0.4801037463086192,124,0.25701826313228204,124
185,0.6044245987972361,FALSE,0.8622937530833297,41,0.7677005599620675,0
186,0.34051245897134064,TRUE,0.4464303092396352,135,0.4939626930793368,1
187,0.08824537982942421,FALSE,0.29784624205974397,127,0.5497708102883722,127
188,0.353562615992903,TRUE,0.08704077006417792,193,0.014154739498454845,117
189,0.06980984721610439,FALSE,0.58630803665719,131,0.8788838849879448,24
190,0.40554370349699165,FALSE,0.7980402396508958,81,0.43325667472523705,24
191,0.3814010334237304,TRUE,0.09215150023109746,190,0.9725827255719333,133
192,0.2648971904269711,FALSE,0.348195855910494,170,0.2545489350951111,169
193,0.06808213169033406,FALSE,0.5254473595595452,97,0.6821868276021832,97
194,0.5611529018464324,FALSE,0.7231026433071122,134,0.907625464967962,19
195,0.53184659101601,TRUE,0.8081133993681753,165,0.8418619447749919,18
196,0.1514020981977519,TRUE,0.09228640461100732,87,0.605803326797412,2
197,0.6514154941127112,TRUE,0.9723479106771526,94,0.10393085841333563,1
198,0.15327304901685565,FALSE,0.9673252752218628,173,0.6317436811717034,36
199,0.3033400473213871,FALSE,0.7337030466873664,150,0.9934598523823212,38
200,0.3237148737499723,FALSE,0.9210203370936215,141,0.8947815559362154,20
201,0.372715646428481,FALSE,0.4400830799342133,102,0.12156707559195626,61
202,0.20125234126325814,TRUE,0.8941305121321697,112,0.18184383831583684,0
203,0.24231319960380204,TRUE,0.1718965000323253,60,0.23847840442957147,60
204,0.09282072026824463,TRUE,0.14819765086788683,18,0.4258031599611509,0
205,0.061886737731815085,FALSE,0.7113095046130941,119,0.5382883605936619,61
206,0.7255173899546032,TRUE,0.528841023278446,14,0.4713288850240153,10
207,0.20238620227769133,FALSE,0.6978153135311557,179,0.5841261921828678,57
208,0.2827907588003087,TRUE,0.3944937159073539,74,0.7497794324279844,72
209,0.7484556906392158,FALSE,0.41009752332188654,153,0.14245740909698187,1
210,0.31327792470526183,TRUE,0.273586511474615,53,0.16061561570739097,53
211,0.7133730256957816,FALSE,0.7644060388969257,83,0.29510377319014075,6
212,0.5524943943736784,TRUE,0.6562469718415989,49,0.5964726966834525,0
213,0.3923668091178232,FALSE,0.23069349733667913,108,0.8178579100290663,108
214,0.71543736887587,FALSE,0.6561596165603026,11,0.260626070391373,7
215,0.20029652918485225,TRUE,0.3474903700467432,145,0.25934061053097945,145
216,0.6384881167389395,FALSE,0.2996365561877377,147,0.13148380697223847,145
217,0.7341564333129558,TRUE,0.6710097766178195,59,0.44455338285678253,11
218,0.6553566483538191,FALSE,0.024328118352475576,36,0.8111573469310275,8
219,0.5998635088055162,TRUE,0.027346560188569128,31,0.9951500230530449,0
220,0.32197865663538106,FALSE,0.10021046565140132,23,0.10207974371327017,23
221,0.010437966210069136,TRUE,0.7853301874439698,129,0.7489316391680723,128
222,0.511314404041908,TRUE,0.37414899594991,48,0.2399485138963901,0
223,0.6012218348487688,TRUE,0.8715642136198003,114,0.4443572702974875,13
224,0.45358596555616826,TRUE,0.9737303497418528,121,0.5329937919971788,13
225,0.6640427045709395,FALSE,0.4328144549022894,49,0.36208817772295443,25
226,0.027263882889953676,FALSE,0.669570988180465,190,0.21949493096036765,4
227,0.377330387122283,FALSE,0.06312524234051817,116,0.42098214123734906,15
228,0.10165946697592736,TRUE,0.23449987874801737,89,0.37321649163978593,1
229,0.3086959849749226,FALSE,0.7598578730781562,198,0.10258334975978103,38
230,0.5010794500225223,TRUE,0.6473312006813707,197,0.02113891435777722,18
231,0.02590132427608478,TRUE,0.8083963566425256,90,0.6926978365102299,5
232,0.7232799759747286,TRUE,0.07568357399387751,99,0.4870321661910091,70
233,0.6417296950378222,FALSE,0.5191313363643363,162,0.2654440441052169,16
234,0.6781367939794378,TRUE,0.738665292832884,86,0.1675408010186432,12
235,0.46784527153601524,TRUE,0.47920659747088795,59,0.7868672515631844,2
236,0.09103075847646687,FALSE,0.4665870037130779,88,0.5146863971578239,88
237,0.3234752993611386,FALSE,0.3670496353516588,40,0.7131643779608675,40
238,0.7175974484447215,TRUE,0.6472146024962654,182,0.5972169084368435,22
239,0.6477424423077959,FALSE,0.9002463892763247,14,0.4850573160933128,4
240,0.3658922798407031,TRUE,0.5994985076538986,77,0.10549247309532273,5
241,0.31569825633771836,FALSE,0.6061726840727497,134,0.6863094383770064,0
242,0.49333273943469974,FALSE,0.6454492635779315,115,0.95111803163909725,33
243,0.7010562162344169,TRUE,0.025884768730355428,37,0.3288280875050044,37
244,0.5672796350897116,TRUE,0.3094251931936946,115,0.9362080854137348,108
245,0.6115563626082614,TRUE,0.8265734965401469,41,0.7957355948262669,12
246,0.5812440471322218,FALSE,0.9387303993796697,154,0.8469612455270649,14
247,0.0020471713306673338,FALSE,0.22882374603878708,165,0.758750699206884,2
248,0.25695885891560466,TRUE,0.4552066738038324,162,0.6468637179424525,24
249,0.5582374835470982,FALSE,0.5795566881651525,15,0.6156712300215657,0
250,0.5136372602563701,FALSE,0.008497374241845683,33,0.8437783804175537,33
251,0.060697388416354074,TRUE,0.30618019361605403,102,0.33107659947974255,102
252,0.05217637464490836,FALSE,0.17020771673142443,13,0.5756428237605116,13
253,0.5994164506822242,FALSE,0.4956778229175368,43,0.2668362915502079,18
254,0.6416232445035944,TRUE,0.13653381438527723,43,0.15846531249106002,43
255,0.6171022698322836,FALSE,0.06435367942131125,41,0.2839252153280992,40
256,0.11363860220852076,TRUE,0.5367714437342016,194,0.4124896697466187,137
257,0.40807273980110764,TRUE,0.829292335816077,92,0.32303003459336027,0
258,0.27889679913953297,FALSE,0.48555977589024696,127,0.919781152752128,91
259,0.3372351699582883,FALSE,0.9924929948098259,124,0.5094034937403651,18
260,0.7355652481110475,FALSE,0.8239596076674759,55,0.3019760334855123,7
261,0.3184426348972076,FALSE,0.05060116418192629,180,0.693621039723089,180
262,0.7192383950076706,FALSE,0.9278863352367654,114,0.43321111430487735,9
263,0.6870080693214142,FALSE,0.13313043723145965,44,0.7063546848620093,44
264,0.24210398499608854,FALSE,0.1219843630307354,67,0.35533952509008465,0
265,0.6470183951647079,FALSE,0.1626273312125588,179,0.8483001085436265,164
266,0.4494507653623062,TRUE,0.8422421743736369,76,0.8754572837316205,14
267,0.4633487090437207,TRUE,0.9775716935485136,71,0.4809402405549849,9
268,0.5612748660275072,FALSE,0.2265842314972775,98,0.5671906970465193,97
269,0.5570115671849927,TRUE,0.5465340061497176,94,0.5814255694322852,0
270,0.4459254329999734,TRUE,0.35923622672948985,28,0.07649880992710822,26
271,0.6899180050677911,FALSE,0.693247813674435,44,0.09268407313636853,15
272,0.2930426536628511,FALSE,0.6777937036407646,51,0.2318179936191342,0
273,0.04139334945777082,TRUE,0.9166756148419343,14,0.740848760847711,10
274,0.04076352439579787,TRUE,0.005872704581380821,179,0.9709819399589459,0
275,0.48952331746308486,TRUE,0.6069755444561364,192,0.05661139850531938,34
276,0.17480805958063572,TRUE,0.8895940582029987,117,0.23688958789904088,0
277,0.25717116466911394,FALSE,0.07259452968477272,120,0.12358432904049009,1
278,0.3468111152942176,FALSE,0.10380505754034966,75,0.2242058533971531,75
279,0.23581258574942476,TRUE,0.9408768184232525,153,0.7013292017329145,33
280,0.11314391823474435,FALSE,0.13009647503648886,67,0.3084239695673634,0
281,0.5017633233325091,FALSE,0.6558907838276121,100,0.030645963571406434,10
282,0.014238655016873963,FALSE,0.2955641076569911,60,0.23383984359323748,0
283,0.7425818771235645,TRUE,0.4424121376845986,53,0.5869467497812998,0
284,0.5073840674748005,FALSE,0.8899209605293814,104,0.3764471739987244,0
285,0.14114426513548242,FALSE,0.9123413104105741,115,0.8410404336180147,46
286,0.11325343012207886,FALSE,0.7416512491161237,77,0.18039296412619368,62
287,0.367032114527846,TRUE,0.10105401809434407,83,0.42698441183085395,83
288,0.7417870412928925,FALSE,0.017901037803618236,32,0.16129830634214593,0
289,0.44146953473993344,TRUE,0.5331646043412155,180,0.45928470703989827,40
290,0.2585029590584105,TRUE,0.23819577761159744,163,0.43458584206671386,163
291,0.5598827754069235,TRUE,0.49373304626410824,177,0.5015240821860565,50
292,0.20121147632242065,TRUE,0.6549781128458446,21,0.5750496853730387,18
293,0.22986867555101637,FALSE,0.16288352363377342,23,0.7607933267837381,0
294,0.7495409821005771,FALSE,0.48499350563318006,140,0.5008593259433124,47
295,0.7085907181768503,FALSE,0.7061833277779631,126,0.8459735606556364,9
296,0.16950882591147676,TRUE,0.8070427342915442,42,0.6963882987621043,1
297,0.595405629165686,FALSE,0.15174255286231636,83,0.8943840486558466,77
298,0.6650666321174707,TRUE,0.1471313747073291,182,0.10272451290480139,83
299,0.10501153742882888,FALSE,0.6592188711132388,31,0.12000701436714781,30
300,0.24531294004224474,TRUE,0.25551724727733527,69,0.9451447041956214,33
301,0.5871194110209647,TRUE,0.3553853289210005,188,0.07163045606860285,171
302,0.7361641307347454,FALSE,0.15956066575434524,91,0.8603908685260484,0
303,0.05329193656494026,FALSE,0.02830032643920276,165,0.20244306197077291,20
304,0.03920458016392076,FALSE,0.1995750562420115,124,0.3543117781752092,124
305,0.3907359367641736,FALSE,0.33888926725629714,24,0.744664343467536,24
306,0.13508704637680202,TRUE,0.6524339021982625,88,0.2247289182464471,35
307,0.6602397227000969,TRUE,0.9258406663464848,68,0.5778496487262068,7
308,0.390282808442472,FALSE,0.8186138260359875,186,0.7239970719078004,24
309,0.38487313907710485,FALSE,0.6670635150026996,108,0.10706169683339843,19
310,0.6112409880050865,FALSE,0.11804909285195171,96,0.8326072809531295,71
311,0.5916215403126728,FALSE,0.15842793555662502,27,0.6619932738102423,26
312,0.728998536550894,FALSE,0.7060871845711488,158,0.6851405430048347,20
313,0.7494516418145272,TRUE,0.9940273397584679,38,0.21015339135124791,6
314,0.03050939492911566,TRUE,0.6414743006098084,185,0.02441260871865577,181
315,0.006272587627766188,TRUE,0.5106736350675812,93,0.13400685992611805,2
316,0.7344407321411767,TRUE,0.46758228419912046,73,0.752868369245754,3
317,0.14900896865419344,FALSE,0.2048591576029081,82,0.06436757373450137,82
318,0.6446809640977881,FALSE,0.7531341228155884,190,0.07981650747931981,13
319,0.2889394696407078,FALSE,0.5976260217598639,198,0.9812094447245071,79
320,0.17530649029298218,FALSE,0.850583274186938,187,0.974690293729719,47
321,0.721322054782114,FALSE,0.3788178873632103,171,0.8956325861962768,0
322,0.19745404120365273,FALSE,0.32564995059615465,83,0.6391958785897384,83
323,0.21269143918856281,TRUE,0.20415699980456847,168,0.301590834063224,166
324,0.4268640806519485,TRUE,0.8285909551479155,72,0.7705869960132135,18
325,0.04347135398809333,TRUE,0.7162593545310665,94,0.39481890562562993,0
326,0.038939548660477157,TRUE,0.43180251419541893,138,0.026511812700689308,138
327,0.7109514728619252,TRUE,0.8235243494562805,58,0.4376748282419487,8
328,0.4682177412855264,FALSE,0.1989261452976847,170,0.17924939450347446,102
329,0.38522719451638987,TRUE,0.7259901205261704,40,0.17741394648525888,19
330,0.4344462821286579,TRUE,0.5856203147489112,57,0.7670763123839607,26
331,0.5485038617772691,TRUE,0.48184565640268845,11,0.6811154105743414,0
332,0.4429327748900629,FALSE,0.370419829845801,75,0.3498915042535521,2
333,0.6794304314458219,FALSE,0.26322727660082745,144,0.88738030641603,111
334,0.4211726084282098,TRUE,0.730454201712273,156,0.7825507586247942,7
335,0.0903499446673959,TRUE,0.30127635511625556,191,0.7916034121268862,191
336,0.338644426465896,TRUE,0.10862519108601845,135,0.20868575228751193,125
337,0.22042738078886176,TRUE,0.924945438086614,66,0.4390695989086188,11
338,0.2864092233599047,FALSE,0.6355882972899126,123,0.8935535506744605,60
339,0.40778424142834846,FALSE,0.13393750852295197,84,0.4552249917928977,0
340,0.035035809813172086,FALSE,0.0026610175163019447,154,0.594970454196139,154
341,0.2856982093625469,FALSE,0.10289239310198464,75,0.13164741628021304,0
342,0.5353309017413354,FALSE,0.3392426890940871,89,0.23286520204466513,84
343,0.1308796119453502,FALSE,0.11510311469722073,45,0.6868315593256836,45
344,0.5223017328675545,TRUE,0.38055561572441365,40,0.2897889950260683,37
345,0.05229724540641764,TRUE,0.933688286069478,51,0.3654144367827936,48
346,0.021665392415790123,FALSE,0.49598159322456925,78,0.15754170671264572,7
347,0.15845953367486365,FALSE,0.6418069915771717,72,0.3258582422450036,15
348,0.3418257921047684,FALSE,0.041743563399161215,89,0.6474162179189108,2
349,0.013646906455914723,FALSE,0.599564347520913,100,0.9526290556585921,95
350,0.5007566403447942,TRUE,0.2897122204843443,68,0.5612075388836465,61
351,0.22910285649798462,TRUE,0.021579648795910178,112,0.8972049241592528,16
352,0.669739566927182,FALSE,0.061482676748675295,85,0.40214367796195294,56
353,0.1403868870169739,TRUE,0.5001202822108985,200,0.4792940901223253,154
354,0.07644482996774604,FALSE,0.8682633563056122,146,0.18613820381900203,26
355,0.49891541633529124,FALSE,0.2320691238494357,140,0.47561388373110164,133
356,0.7195875816000625,FALSE,0.5762014648497105,73,0.03965036156386906,28
357,0.35485510744085186,FALSE,0.38891575040041937,169,0.8572032234470888,163
358,0.17845844456241466,FALSE,0.5419877174556721,73,0.7767390990127088,60
359,0.5288957722556312,FALSE,0.2768274440625217,174,0.46549911130683563,163
360,0.6337165015576814,FALSE,0.420333636900573,92,0.6456291121402864,33
361,0.49323045596216686,TRUE,0.12488575746589341,80,0.12374784903595457,74
362,0.4073320666876913,FALSE,0.08329191757827066,10,0.22300464384223498,10
363,0.29030347730682116,TRUE,0.2128809541887371,107,0.9395888309806542,107
364,0.13840961273869035,TRUE,0.4902371880698949,152,0.9763218893167581,99
365,0.3378713618774491,TRUE,0.2948298850973835,84,0.759022428875495,84
366,0.3781936301425157,TRUE,0.9424351991374046,142,0.3859652060431002,11
367,0.68750901076491,TRUE,0.3894482143940637,93,0.11935668124529138,0
