sim,total_facilitation,total_competition
1,191.7844734686142,120.1956979475842
2,35.65936459129713,6.091657177690768
3,33.0135783012673,33.422532889183366
4,145.44648441876078,102.63637183629463
5,1.3858067832825938,1.8559029279684003
6,5.512530756722024,44.341376640040735
7,158.11192590348986,49.122228714646965
8,13.411126931608681,83.90124910865674
9,110.62966398735317,16.396040395930083
10,74.83574220460838,21.802228617156523
11,14.40226905002207,68.58477866321272
12,8.15147230263946,12.165310599498005
13,23.492369968205985,24.106464137690892
14,139.39776780041592,35.77344474994306
15,5.0982628509180685,35.95479083552575
16,51.73679819011983,263.85838924803943
17,22.93160508095354,43.8194059084935
18,8.341954289787449,35.77122930782364
19,20.640321425299593,144.5550951272943
20,15.450758579424859,69.00954427745506
21,3.926716999503536,1.162811227525058
22,62.16653311241952,49.35789553891591
23,0.7870506973123619,3.368761029853723
24,18.07593556895562,7.7138259202595005
25,78.26841084735878,83.22132836547125
26,3.3424683751800606,16.899454943802343
27,1.5788372587780852,0.39333799847647477
28,37.81548548034415,9.332845708270293
29,1.3322459109883098,1.4692998214394821
30,4.1993237580552805,6.998452082398684
31,88.28359412664093,71.83418604797832
32,47.24663061209707,109.35439749418624
33,29.909647275135747,4.372230980879564
34,133.1660451209242,54.60698467200015
35,14.682000699807267,140.29994755077902
36,47.83477927568339,6.976338447176928
37,19.142318044849294,75.72885634657023
38,41.19848166181315,62.127753601777826
39,4.924083095993874,5.709274797077679
40,181.58488149257082,42.82765577060381
41,12.147077132809118,39.4314962567242
42,17.488700748566252,32.41831378705703
43,5.338979568113924,2.0419088112361887
44,13.757082808950752,6.4215557761816875
45,0.8908502301138743,2.0672503362884633
46,10.534577826251994,25.68501579358958
47,33.86873431096088,90.14071350100662
48,62.284411532221895,97.56892587172368
49,142.79142812668664,49.59789438198669
50,75.44467508809906,21.868398353929802
51,5.095632465048464,9.408570482186136
52,0.4160752239594534,3.80284824322903
53,0.05608448077135342,0.014030939163848899
54,7.555027187336702,13.88010855417653
55,153.96960896078835,246.74576795856922
56,14.757702703294365,16.034252678554324
57,28.803500737826305,46.21873212951354
58,41.22144152306953,46.12176468161283
59,16.19952473388362,66.42160903312592
60,58.788966055462176,12.220999809787642
61,307.83362861604735,100.91267427902865
62,12.370034204797147,63.64844057438142
63,19.567833394880488,6.267524555711812
64,5.000066233772571,1.6540349876829248
65,125.43587995847822,187.79661945337557
66,245.5021754811729,33.87922520335844
67,82.92813098403333,88.52448237295675
68,5.251554137909494,2.9485403395443224
69,36.44141139037464,28.9954219999134
70,43.18711415645387,14.004142658847822
71,105.04046871235545,82.65058725662368
72,17.392010559106748,11.965238958020803
73,176.5998268181712,238.09336396195332
74,32.594260198247405,94.66446770101956
75,15.421581508537859,22.07626881041763
76,87.68228777994233,237.77874466934662
77,465.38035097671445,73.50589346821478
78,114.26477200836405,269.0745541022223
79,167.83722287780554,148.11841640363252
80,25.850841572715186,81.68582479315127
81,28.96146969462868,36.634360991604126
82,76.90687401489296,35.23929172754457
83,20.976739832572054,14.47346806337939
84,154.9034143330114,249.15273059667538
85,4.405920896538602,27.048721706195472
86,2.618698083696967,4.047293054265566
87,1.8634140796329421,10.308790585984598
88,17.276842681380472,49.01599486679669
89,50.784223093103044,55.98057543192968
90,8.981522325930108,17.998948332365714
91,5.864324063451377,14.901395843955854
92,17.092174984648857,92.02960100523721
93,1.213346686751069,0.7904599384303254
94,11.280656239550783,12.088487191533607
95,1.5869049682371756,2.7859513593974383
96,16.281840217955764,102.09913186998791
97,47.98500560326249,239.58609967627424
98,463.83135686212665,51.25794201610025
99,66.08312180399135,99.13494858394486
100,294.80104874577535,40.85410418406128
101,95.40212476271941,448.48916111365935
102,196.6750673224944,50.93005125637851
103,9.509622801629,16.996341370845897
104,20.652707474827395,16.614187694728713
105,6.323919247210794,3.2049805025937594
106,55.98792945280802,191.8402744247012
107,0.5879487756241939,1.717511856367749
108,29.266239778859536,32.017904966788024
109,25.009578185459812,82.08747907268082
110,20.607832977143815,31.42231727949477
111,5.798806924452359,13.64853558379925
112,11.029792595132733,21.276677398314625
113,30.763423130021398,59.48994547624995
114,116.63685926217008,183.22738485489427
115,29.59362888951009,85.84731117234463
116,27.1543909301522,9.303342170757277
117,62.43059267634358,23.77608010826889
118,2.1985086668092846,0.988073379692216
119,5.058297750083247,11.125708844794566
120,40.00849846670532,307.69394574742705
121,21.895739011232603,8.513595582729117
122,104.23022886311801,204.2572364774585
123,120.06493280716529,21.12317743488509
124,33.929003909580835,28.33156117160764
125,125.53402034549336,101.36351739798508
126,32.0490807111465,32.45568668685468
127,95.1032015576906,12.337246468395655
128,25.667688337087846,3.2466064501623806
129,11.50271333381692,13.386477709119466
130,14.888840910266282,7.575610131875628
131,27.00135040588268,81.37256179933179
132,16.256779164859495,99.61013419267215
133,22.438663812424437,4.1503522438557505
134,10.470900805512244,37.065742184448354
135,28.407259710580263,10.769491963336323
136,6.609062177862084,10.634593454317663
137,151.2456452391599,367.00099698342945
138,0.9445284701612184,0.2610000751029602
139,26.785145497943113,45.55491209553528
140,2.1631907082752333,9.143805317546924
141,3.9721801597374764,1.344987684468225
142,16.697661412788992,3.840902632882964
143,62.66635823152324,219.4937009775614
144,23.883319858101885,54.17717641922111
145,2.589611205986812,15.88762468537181
146,29.039147187642527,6.889824972324722
147,113.86265450375721,254.78264282512228
148,54.68712822585983,82.4219541570531
149,4.535675398667758,6.903495128285247
150,14.553922602924464,24.90553206051598
151,95.35354899921612,193.898452974696
152,20.41953137361743,15.07644482246627
153,5.680026465955257,32.15324293990137
154,97.53691922340406,32.176503978443236
155,196.14326388360257,135.43483709908435
156,381.4944619771599,49.71926741985192
157,43.43641602414518,57.72054161901629
158,55.471818294060405,55.022496242466104
159,12.89454126486622,102.3225853755893
160,1.9838215666203662,0.3873939798497146
161,340.15530953086665,82.19718748856118
162,123.91731230104989,23.531795697697305
163,48.912455730809754,106.22443270195897
164,15.473107442997428,44.30874223490213
165,155.1789703124937,278.62595965470587
166,298.4531747983827,84.79821419863606
167,7.34763141262905,20.212175612529588
168,6.280382909405709,33.79633093493992
169,37.6615850677619,11.768155119259129
170,97.32709598553433,302.8245945771366
171,0.5772773282580568,2.0192366529238246
172,232.35775205760274,32.35360695484642
173,281.6025949809358,66.33450932719691
174,17.346599913304743,32.02916701961926
175,26.056175216710713,3.041325175721166
176,8.038108215660102,40.49325225789601
177,116.02067119254403,299.60426603159675
178,103.77248057948144,436.91972524195523
179,20.599308241575898,17.2341879723564
180,6.947688300492495,2.276728455757807
181,158.57032047833525,28.153411669021473
182,21.089554579577467,13.907523710791441
183,84.86332671162852,28.976741240510112
184,5.5906908171342735,25.880264733070923
185,12.676810735000206,33.57698761959929
186,5.5267499688327275,22.313248910027063
187,181.82637519140047,37.261852425255505
188,5.028185111723351,31.143920221128784
189,58.348255457737494,106.8569014023138
190,314.32504962352533,56.16348313368204
191,80.30751014070648,58.11012671762952
192,20.565671468223517,146.39034958230292
193,18.510444636318205,99.82177494535975
194,8.351338647019984,3.1434357606924626
195,72.22208273705272,22.453100290166972
196,69.20225016493738,37.044017578395554
197,51.2294665839852,64.14792959578529
198,7.621774679600387,28.886691504523963
199,23.654978328559118,115.08782630209402
200,44.14816146812818,46.94286428519315
201,282.58384539172306,53.528340439499644
202,2.1163816757068545,0.5171767857007414
203,2.7954369209819188,20.85846598884623
204,24.337468557783946,127.69622629486554
205,175.38528469268746,78.28593531077311
206,208.85734833701093,74.745271134916
207,117.14520164026061,82.26395603636159
208,298.47223979123225,38.667759939070564
209,2.092372905039927,3.569807661161914
210,2.1903193518180677,1.1697885455412431
211,76.15087289489496,41.16773133500779
212,0.8830845610807991,2.4009823392078333
213,31.54311714468261,128.3422845751747
214,0.8009158497517244,1.2293370770548604
215,13.880621602004489,6.558511041035767
216,3.702375706887973,2.8338344784310086
217,94.17993470624593,15.173069537115312
218,6.2210603207274024,7.189520189945831
219,24.276235617155972,124.52202259422387
220,12.6384560073317,7.908973727629485
221,202.38115486074872,168.18544612089048
222,6.823383463337729,52.75028164286398
223,3.724867022502772,4.428053722634969
224,25.432136669800457,8.66778657470985
225,25.662394404205905,78.10439303119261
226,18.461469011706527,7.823711731594869
227,70.79274022841015,50.53471416904748
228,55.94058118003476,11.459569554125075
229,86.02706234122427,35.231911971814135
230,4.0708882098762285,7.66514575565184
231,82.58146287668909,15.868850611302863
232,19.084336285263785,154.8834325241673
233,29.46811455990463,44.61675146253366
234,86.2128598475925,309.01290792475646
235,63.414119735403425,22.0936594832517
236,84.21724469570744,161.25651231842912
237,3.5764577369843007,4.934065581478746
238,1.5151133096192653,4.641325469848389
239,8.955701502468607,5.010580173291916
240,18.582976825587767,11.351110464382161
241,39.02659778180961,14.978505924052238
242,15.723805920393279,117.06612511959597
243,3.2527653213717094,0.7476684657241605
244,0.60718396844783,0.11353472131139342
245,88.73126361020459,142.91869371989628
246,12.992563626560118,42.43930009776297
247,62.33980618530873,115.71198271866662
248,61.12748036527519,9.866990715416007
249,9.013200741604576,47.16647694148928
250,29.57985769160771,6.14654826853081
251,90.45872451505423,182.7659977129258
252,265.99081730547357,120.55696582001339
253,28.751997877402655,66.68684367784891
254,100.17911193849471,12.058850598490004
255,3.514190058561908,0.4476567867586817
256,4.819772614281897,13.134738530172847
257,40.268113227285895,54.1715766938569
258,7.548695927038152,6.887170753958917
259,17.651955780758996,45.90853008209061
260,3.169013544332182,6.968223615937412
261,50.96147998884318,9.684005671441366
262,14.537329641782044,7.842938742472583
263,38.567310683707035,49.933419114550915
264,18.067625803403846,7.389918593240409
265,7.134320364235402,3.0156723193016814
266,14.230882681131739,40.472672462744754
267,93.19062836456138,59.23692346514351
268,0.35983984430476434,0.4942294809187163
269,48.235469508845725,24.970406658524773
270,105.42580141907071,87.0248227424996
271,7.176411803531945,7.706373591613611
272,22.734124347850702,22.488941389886385
273,128.26271890743286,94.68646517047051
274,242.83799626321664,260.0172515957844
275,51.808802096776674,113.80285572417623
276,79.58395092793906,38.67308207612246
277,18.454696554995607,21.542779290296878
278,2.4830740626345142,0.49774935573303614
279,385.3275233533363,86.88083589010333
280,28.617403472252736,36.71775314515488
281,77.48603471972176,14.73005840438859
282,7.547765753328429,16.722061305149925
283,32.16633819731294,18.894234266383123
284,19.923950160383928,116.01346746075065
285,108.46480590331548,41.76220057757848
286,33.92178910925858,130.12416082675003
287,3.3033785755084173,1.9873045014725261
288,47.812029098480764,33.95410509347475
289,107.21246987050824,144.74822574148672
290,27.027982555618284,16.395384200103788
291,381.2860111612882,82.96594558580468
292,3.5523031231952436,3.9688415834374853
293,30.874415031726368,75.31756759091422
294,16.217030689598225,7.266222413707278
295,47.25311637320287,36.383204862326814
296,6.717674659028092,15.167121089870326
297,242.92921552696777,125.84072807557769
298,40.85315569020436,76.11046345984224
299,53.732866330003056,30.939118988678516
300,92.48223164104641,48.409707892605184
301,3.647087554043531,29.48677941067494
302,183.15993076381238,36.29636877414545
303,8.733468325842948,1.9169318521667362
304,0.12308546700152845,0.766545302833242
305,81.43528703929907,16.41244289004765
306,127.13689122949258,86.45636204974768
307,50.95974712938017,36.17010898939256
308,5.626110791048931,14.307961327706863
309,50.01286760239217,77.1236136134325
310,43.0345805639005,73.07509839794673
311,160.77940194720173,46.8228717443205
312,35.67949701294616,79.37016703520007
313,6.370897328322389,41.22073850770005
314,149.93916778154272,65.88601906434816
315,174.71486281582435,270.39204273463724
316,149.97898573084308,61.987691645549305
317,95.19333762531926,46.82172329532753
318,29.58671689421125,10.853272659918842
319,6.980159892943852,21.158677649867585
320,202.05266774945437,182.28680188203919
321,43.966194937510224,148.45694488214815
322,107.86576063872569,181.87684027209946
323,2.6529153465060324,6.422979268924311
324,9.003295386579607,9.636599684522768
325,70.67318370455007,41.63167297860657
326,148.6792192925762,23.063173423722183
327,123.20324594432027,234.6285765503112
328,8.486097318574824,25.338871736732294
329,162.24075527607448,106.82567946457262
330,300.62280560639954,87.51190506203979
331,29.021356334160508,13.503046118694112
332,9.874727688134996,6.548026542257534
333,109.96177142003754,115.42406104044305
334,1.934534890030539,5.115189533082292
335,45.95124138822602,52.88015406469503
336,103.17697916408274,78.44597137040545
337,0.45309954886547166,0.1349432249407002
338,34.444961007344936,43.19897386411624
339,85.84269560765802,73.81858973760039
340,3.6584095931446,1.2550206165850861
341,366.3457946518197,225.80638760922514
342,27.371561280968457,12.909620945460864
343,28.23953051150758,32.81284887538113
344,12.278262212396546,13.723663771198272
345,42.81962112587773,40.62863105395302
346,84.35892094424449,49.938860045515824
347,3.6559729627215347,13.107230718975842
348,210.0947017471537,148.86766386905006
349,97.04712579424655,40.36893858766305
350,15.514751832858739,26.50536879736979
351,281.0704568077993,119.19796133103392
352,8.92506408137988,4.566219507008008
353,49.933039502933305,343.80054818273226
354,9.350606970267973,1.7806691357096827
355,32.549798978988115,173.9357236500498
356,29.818785896683146,43.308650776611046
357,166.43961377340574,142.95216121773925
358,42.68547726381577,122.14912726495724
359,41.55798933455236,11.02460873454214
360,18.991195046321522,94.41830977150175
361,25.07051417593566,8.273928473868047
362,1.389251978980937,1.3662730748036078
363,2.5026795024580535,2.7674034849571774
364,28.687959585347603,89.84818577108067
365,58.73772246259683,15.479363368695239
366,0.828858978691571,0.12402355121275466
367,5.732861659929086,4.985523460675121
368,45.191627194947166,25.077594455913456
369,10.225775582424104,7.241764442338672
370,52.81701338556452,16.102023181052548
371,10.950739033866993,36.94439794744783
372,62.594845011548244,223.8067083031502
373,127.6373066667766,41.47337714131034
374,174.4140102654094,32.162238751635996
375,30.400414931843414,9.546181971867778
376,29.83575277248157,88.29501992797871
377,8.438902607532064,10.78591595925975
378,62.626212135456356,8.1702374384095
379,55.78264452859083,82.07058995052233
380,75.36905447448845,60.18994567621404
381,49.44449032107306,35.497724225064815
382,0.2569733919383157,1.2247371824178326
383,4.089484531957339,1.2786174282584482
384,179.64434405359128,152.17804871372292
385,12.901905643072823,20.132026664321216
386,58.81101439425776,60.240623531862866
387,41.38614388655268,27.350358549078045
388,78.31033756696647,86.60137755175083
389,1.1389389855828673,0.42035251042319344
390,37.50161698576454,34.62832107669317
391,150.1349326156299,88.87514069530783
392,2.672151517418949,2.4330248871232794
393,14.908727635865558,9.579908445599228
394,130.62048355915672,102.07218519632319
395,55.47057231276622,93.0381089993654
396,40.67351478233094,46.264984667406445
397,14.976441632632367,5.080082469514858
398,0.12960648859283208,0.24107544056095975
399,3.72556840813046,5.040217764126274
400,98.90405129212563,227.6545143332295
401,4.507595496481839,26.808743755083064
402,10.252938052890663,7.550672703369737
403,29.482265097073782,38.225543073358565
404,99.59656862464121,47.04421477150069
405,166.98500245787935,43.62148609722883
