interaction_strength,cf_ratio,priority_effects,strains,proportion_sampled,false_negative,disease_mortality,transmission,latency,recovery,sim,cumulative_detections,total_facilitation,total_competition,competition_score,facilitation_score,diff,cf_cat
0.004400293352890192,0.4383692246149744,true,39,0.7612507500500033,0.31342089472631507,0.27135142342822854,0.03352890192679512,18.386159077271817,0.04030268684578972,5,0.07692307692307693,1.3858067832825938,1.8559029279684003,0.0012201860144433927,0.0009111155708629808,-0.0003090704435804119,neutral
0.43192879525301686,0.8782385492366158,true,36,0.8211214080938729,0.3819921328088539,0.20781385425695045,0.017827855190346024,1.2786852456830455,0.00043336222414827656,66,0.16666666666666666,245.5021754811729,33.87922520335844,0.02614137747172719,0.18943069095769516,0.16328931348596798,high facilitation
0.46036402426828454,0.8609573971598107,true,49,0.5445696379758651,0.3286885792386159,0.3488565904393626,0.0245816387759184,2.617641176078405,0.08075871724781652,77,0.12244897959183673,465.38035097671445,73.50589346821478,0.03061469948696992,0.19382771802445417,0.16321301853748424,high facilitation
0.4909993999599973,0.13440229348623242,true,12,0.6185079005267018,0.42442829521968134,0.2597839855990399,0.029428628575238352,2.7367157810520704,0.05333022201480099,85,0.16666666666666666,4.405920896538602,27.048721706195472,0.187838345181913,0.030596672892629177,-0.15724167228928382,high competition
0.46623108207213815,0.15808387225815054,true,22,0.04233615574371625,0.4283618907927195,0.10277351823454897,0.07329821988132543,7.621308087205814,0.06323088205880392,92,0.09090909090909091,17.092174984648857,92.02960100523721,0.19014380372982895,0.03531441112530755,-0.1548293926045214,high competition
0.4626308420561371,0.899146609773985,true,48,0.5548369891326088,0.0967064470964731,0.36049069937995865,0.02569504633642243,15.240816054403627,0.026441762784185613,98,0.125,463.83135686212665,51.25794201610025,0.02224737066671018,0.20131569308252026,0.17906832241581008,high facilitation
0.396993132875525,0.11440096006400427,true,42,0.24334955663710914,0.02513500900060004,0.25321688112540836,0.09273951596773118,14.0754050270018,0.08105873724914994,120,0.09523809523809523,40.00849846670532,307.69394574742705,0.17442967445999266,0.022680554686340886,-0.15174911977365177,high competition
0.20211347423161544,0.5125608373891593,true,26,0.986732448829922,0.060770718047869855,0.36242416161077406,0.07730515367691179,5.8161877458497235,0.08993932928861924,126,0.11538461538461539,32.0490807111465,32.45568668685468,0.04801137083854243,0.0474098827087966,-0.0006014881297458294,neutral
0.4709647309820655,0.8919461297419828,true,12,0.2784852323488233,0.06267084472298153,0.10360690712714181,0.00645376358423895,7.744182945529702,0.01577438495899727,128,0.16666666666666666,25.667688337087846,3.2466064501623806,0.02254587812612764,0.17824783567422114,0.15570195754809352,high facilitation
0.3927261817454497,0.4979998666577772,true,24,0.15007667177811854,0.21328088539235948,0.06690446029735315,0.07083138875925062,9.575905060337355,0.04268284552303487,158,0.08333333333333333,55.471818294060405,55.022496242466104,0.09552516708761477,0.09630524009385487,0.0007800730062400979,neutral
0.41156077071804786,0.8794652976865125,true,36,0.2017467831188746,0.1180745383025535,0.21221414760984067,0.08159877325155011,10.543702913527568,0.006893792919527969,172,0.027777777777777776,232.35775205760274,32.35360695484642,0.02496420289725804,0.17928838893333546,0.15432418603607742,high facilitation
0.4631642109473965,0.8461830788719248,true,29,0.7571171411427429,0.09010600706713781,0.28358557237149146,0.03284885659043937,3.0166677778518567,0.023221548103206882,181,0.1724137931034483,158.57032047833525,28.153411669021473,0.0334761137562681,0.18854972708482193,0.15507361332855382,high facilitation
0.49576638442562837,0.849703313554237,true,39,0.6267751183412228,0.37469164610974065,0.4955330355357024,0.08101206747116475,8.79685312354157,0.07635842389492632,190,0.10256410256410256,314.32504962352533,56.16348313368204,0.03692536695179621,0.20665683735931975,0.16973147040752354,high facilitation
0.4321954796986466,0.8863990932728849,true,40,0.2634842322821521,0.017001133408893927,0.3992266151076738,0.09802653510234016,11.5089672644843,0.03188212547503167,208,0.025,298.47223979123225,38.667759939070564,0.0241673499619191,0.18654514986952017,0.16237779990760107,high facilitation
0.008633908927261817,0.5599773318221215,true,40,0.2986199079938663,0.433195546369758,0.2285152343489566,0.0727181812120808,12.370358023868258,0.05962397493166212,216,0.125,3.702375706887973,2.8338344784310086,0.0017711465490193804,0.0023139848168049833,0.0005428382677856029,neutral
0.020368024534968998,0.5045069671311422,true,38,0.0216014400960064,0.0015334355623708247,0.09973998266551104,0.06663110874058271,11.98779918661244,0.028388559237282486,258,0.02631578947368421,7.548695927038152,6.887170753958917,0.004769508832381522,0.005227628758336671,0.00045811992595514925,neutral
0.27878525235015666,0.5133075538369225,true,18,0.8726581772118142,0.263150876725115,0.16261084072271484,0.010687379158610575,15.513167544502966,0.05311020734715648,272,0.1111111111111111,22.734124347850702,22.488941389886385,0.0694103129317481,0.07016705045632933,0.000756737524581233,neutral
0.4364290952730182,0.11285419027935197,true,13,0.5376358423894926,0.35655710380692046,0.058870591372758185,0.03165544369624642,8.301553436895793,0.04505633708913928,301,0.15384615384615385,3.647087554043531,29.48677941067494,0.17447798467854994,0.02158039972806823,-0.15289758495048172,high competition
0.05063670911394093,0.5264284285619041,true,11,0.8786585772384826,0.019501300086672446,0.3092872858190546,0.07268484565637709,3.0420028001866792,0.003726915127675179,362,0.18181818181818182,1.389251978980937,1.3662730748036078,0.01129151301490585,0.011481421313892041,0.00018990829898619076,neutral
0.05823721581438763,0.500026668444563,true,45,0.255817054470298,0.4239615974398293,0.2761517434495633,0.03271551436762451,7.884792319487966,0.0656777118474565,443,0.06666666666666667,29.02259620485763,29.157418261870944,0.01439872506759059,0.014332146274003768,-6.657879358682242e-5,neutral
0.4722314820988066,0.8910394026268419,true,16,0.052536835789052605,0.22814854323621575,0.2596839789319288,0.004666977798519901,2.5859723981598775,0.07743182878858591,461,0.0625,52.39616229206031,7.361427271363834,0.028755575278764975,0.2046725089533606,0.1759169336745956,high facilitation
0.0035335689045936395,0.5196546436429096,true,23,0.9393292886192413,0.16574438295886393,0.3963930928728582,0.0038469231282085474,14.465564370958063,0.09249949996666446,462,0.34782608695652173,0.4830693565131905,0.4349063148975669,0.0008221291396929432,0.0009131745869814565,9.10454472885133e-5,neutral
0.4749316621108074,0.8366891126075072,true,30,0.15674378291886126,0.030302020134675645,0.38699246616441096,0.03534235615707714,11.856057070471365,0.020841389425961733,472,0.06666666666666667,174.1088090661429,31.46090336313851,0.03495655929237612,0.19345423229571432,0.1584976730033382,high facilitation
0.0012334155610374026,0.3513767584505634,true,42,0.484165611040736,0.19947996533102208,0.40246016401093404,0.03248216547769851,19.790986065737716,0.020994732982198814,483,0.21428571428571427,0.35975459749617733,0.6864789166057335,0.00038916038356334097,0.00020394251558740212,-0.00018521786797593884,neutral
0.42259483965597705,0.1235215681045403,true,22,0.12794186279085273,0.46919794652976865,0.4774651643442896,0.08429895326355091,14.02980198679912,0.016481098739915996,496,0.09090909090909091,12.715545992125385,88.98648136233669,0.18385636645110887,0.02627178923992848,-0.15758457721118038,high competition
0.31202080138675914,0.4896259750650044,true,12,0.29668644576305087,0.236382425495033,0.31555437029135275,0.06061737449163278,6.18607907193813,0.045556370424694986,519,0.3333333333333333,10.726056935000901,10.794718793711287,0.07496332495632838,0.07448650649306182,-0.00047681846326655397,neutral
0.060904060270684714,0.49762650843389555,true,42,0.8959930662044137,0.22908193879591973,0.23061537435829055,0.0046936462430828725,5.0840056003733585,0.0003333555570371358,546,0.21428571428571427,26.096887159052514,26.363320875448085,0.014945193240049936,0.014794153718283739,-0.0001510395217661966,neutral
0.48559903993599574,0.8409560637375825,true,23,0.5189679311954131,0.45566371091406094,0.4208280552036802,0.06401760117341157,19.393226215081004,0.08134542302820189,556,0.0,107.15845560176214,19.46465493372392,0.03679518891063123,0.20256796900144072,0.16577278009080948,high facilitation
