id,interaction_strength,priority_effects,cf_ratio,strains,richness_count
1,0.5365096779594489,TRUE,0.6040784512071637,51,0
2,0.3055623407182982,TRUE,0.7719976555485977,65,7
3,0.0229736540504673,TRUE,0.6530689295239281,54,12
4,0.07682631916165701,TRUE,0.2446357810828602,22,22
5,0.33122940957380925,TRUE,0.5841313081298722,61,0
6,0.38919010803675624,TRUE,0.09146948600835167,57,56
7,0.5117257660485512,TRUE,0.7567871346068802,12,0
8,0.6131691723997704,FALSE,0.5162091477154754,83,44
9,0.5233843557159417,TRUE,0.5882309288514312,52,20
10,0.4020739778429211,FALSE,0.32060324662921486,96,0
11,0.21919608091146803,FALSE,0.9395130163467489,56,13
12,0.37171733484979486,FALSE,0.2771044863617281,32,32
13,0.053242139623261756,FALSE,0.6858937030571979,27,27
14,0.7038537587360479,TRUE,0.5900197931557893,30,1
15,0.22086584421552832,TRUE,0.9526256877492648,47,22
16,0.35981955307521857,FALSE,0.3920563571849838,76,1
17,0.052139599338843254,TRUE,0.7357855361912167,39,15
18,0.6030844259364065,FALSE,0.779366726961243,62,3
19,0.454524813388288,FALSE,0.8762277975574835,83,3
20,0.5623084591596038,FALSE,0.3869222539065173,73,59
21,0.17666858340217734,FALSE,0.5973118785243016,39,0
22,0.5455786552237405,TRUE,0.4465249290805543,84,62
23,0.14007371442089206,TRUE,0.19486213605327066,13,13
24,0.3385332606856653,FALSE,0.2582012424948392,31,0
25,0.26371419301828136,FALSE,0.7750344437103486,69,7
26,0.14201167432857909,TRUE,0.9123022163742455,12,11
27,0.20759076157146483,TRUE,0.7709359214683296,66,2
28,0.037213635711109964,FALSE,0.7935268972700927,46,0
29,0.3513815620234469,TRUE,0.7746266090596328,61,19
30,0.7243102439030888,TRUE,0.7115834028462181,81,11
31,0.078253563392465,FALSE,0.2514768266116036,24,23
32,0.1953533761190367,TRUE,0.3864396149508888,38,37
33,0.4897861919334624,TRUE,0.7568988620174583,89,8
34,0.04668604457799811,TRUE,0.8195965189234121,57,14
35,0.21111149871710222,FALSE,0.346533891794947,60,0
36,0.6620306820290163,FALSE,0.09556894572321326,23,1
37,0.6742042214612012,TRUE,0.43827518386354203,80,0
38,0.56036103642995,FALSE,0.5113056676631328,26,0
39,0.030871297012490688,TRUE,0.6674013805762865,72,1
40,0.5116989775532275,FALSE,0.08045267278186512,66,66
41,0.5060797332467569,TRUE,0.16385639148512854,62,0
42,0.3981763968479528,TRUE,0.530388602224621,43,3
43,0.1554542913054116,FALSE,0.8006154380217427,79,51
44,0.10726585935337934,FALSE,0.6896270092301536,59,0
45,0.46613938044359093,TRUE,0.47575326182525607,48,30
46,0.3658590900096344,TRUE,0.7536871216505533,46,22
47,0.3107661108700326,FALSE,0.1618777730606729,54,0
48,0.192924038471753,FALSE,0.9414613156174076,55,13
49,0.18881204276901553,FALSE,0.3269030563584529,94,94
50,0.5033031838648079,TRUE,0.5004359214444412,32,23
51,0.06299691561319631,FALSE,0.23845409980788826,42,9
52,0.4737669268796628,FALSE,0.265339292556094,44,44
53,0.6649023664282809,FALSE,0.09270794703790453,68,53
54,0.5124506109550595,TRUE,0.08822310777427629,53,53
55,0.43156136169648385,FALSE,0.04389086143961176,89,82
56,0.439608072925714,TRUE,0.6534103423725581,56,7
57,0.20653977237019572,FALSE,0.33285631501795726,92,91
58,0.6372132656086993,FALSE,0.899561428147927,13,2
59,0.022414455560431815,TRUE,0.24893576405674686,99,0
60,0.2073070108951768,TRUE,0.637183534367499,22,17
61,0.25012196291239813,FALSE,0.7410108961876481,40,2
62,0.38345181693776975,FALSE,0.8445589699935401,56,16
63,0.01546859613507986,TRUE,0.1525624193884898,47,36
64,0.2899997494832904,TRUE,0.8302948189991992,44,15
65,0.5399904235915804,TRUE,0.9726181985455099,33,8
66,0.10510370611231774,FALSE,0.7347694974248065,42,34
67,0.19659871368266177,FALSE,0.7273582354445243,43,19
68,0.30422395013475323,TRUE,0.37182935307319276,83,13
69,0.20067510464485389,TRUE,0.34348770953870844,33,31
70,0.7483819425972237,FALSE,0.45926699434879703,85,45
71,0.7227310386126686,TRUE,0.23799682539568748,80,79
72,0.18982471447825666,FALSE,0.553109434392536,74,3
73,0.11640384144716082,FALSE,0.6303838476052741,38,5
74,0.026484661457233598,FALSE,0.3486934901873814,97,1
75,0.10114931052752654,TRUE,0.8444408652328886,96,8
76,0.5238017889898096,FALSE,0.45948911716972946,63,0
77,0.29385298694763334,TRUE,0.6876195456038462,74,9
78,0.3416909823007125,FALSE,0.48385773526520937,22,19
79,0.4564594005536637,TRUE,0.6862009051317116,55,23
80,0.3672897493443684,TRUE,0.5363455052139005,99,45
81,0.5962871220153174,TRUE,0.4319770391162718,34,21
82,0.5131369048330758,TRUE,0.05729803154866677,36,36
83,0.29096356252240363,TRUE,0.7807076497301693,48,25
84,0.24614565887373174,TRUE,0.5753517835439649,44,0
85,0.696143042166566,FALSE,0.3173072870333679,43,12
86,0.47343336628455435,TRUE,0.6854729055292206,13,1
87,0.45186707109909036,FALSE,0.781014915992762,24,12
88,0.21493628888518435,TRUE,0.3183547118398128,17,17
89,0.4019513907701068,TRUE,0.0806718374551041,88,77
90,0.3178491244605335,TRUE,0.1145979487876175,12,12
91,0.4333918357038929,TRUE,0.5864008701717947,47,25
92,0.5846550838251365,FALSE,0.34009957951114045,51,0
93,0.6992477803799906,TRUE,0.15847301141791978,83,76
94,0.27464382350262606,FALSE,0.8891676652312511,24,17
95,0.209338622442435,TRUE,0.1331944626891287,83,0
96,0.6436954616745352,FALSE,0.20210298170032912,83,83
97,0.4581881090636656,FALSE,0.08235367762777022,54,54
98,0.5700749275385518,TRUE,0.6306443240846041,75,2
99,0.3032673734082375,TRUE,0.9127802198519231,77,1
100,0.6141816079843382,FALSE,0.2665542296257801,24,23
101,0.11526980619056265,TRUE,0.0322815582805546,25,25
102,0.37664661643867725,FALSE,0.6940855728279799,47,20
103,0.40042908468642857,FALSE,0.9964411537994398,53,0
104,0.321584767621028,FALSE,0.08257791950225364,39,39
105,0.5546297761848836,TRUE,0.4827280712425476,33,27
106,0.5276639424285852,FALSE,0.9352023665125947,21,2
107,0.6060297776926774,FALSE,0.7338815428962698,92,18
108,0.2650775496202055,FALSE,0.691496639870992,98,0
109,0.4895232834694034,TRUE,0.9801647267784225,74,10
110,0.3529292701582541,TRUE,0.19020186240125914,13,6
111,0.5893981120517535,TRUE,0.4687994768181583,62,1
112,0.20473847598289724,FALSE,0.879237475031265,40,24
113,0.25285478213327006,TRUE,0.48145915613276885,70,51
114,0.63668762128624945,FALSE,0.6106533679658315,70,16
115,0.2965677415039914,FALSE,0.006975609802547842,88,2
116,0.029267051676730625,FALSE,0.7247315581019735,79,2
117,0.5524037634879642,FALSE,0.8020234556701733,76,0
118,0.13880313757759868,TRUE,0.46466960858749223,96,94
119,0.3966799340016791,FALSE,0.6846797173834639,90,36
120,0.47337921355217116,TRUE,0.37029902002783494,77,73
121,0.249434529977903,TRUE,0.6385683968164027,85,35
122,0.7173152760103927,FALSE,0.12536079651154577,57,57
123,0.4174065184164152,FALSE,0.8791599185228813,17,11
124,0.5492770973789971,FALSE,0.4442472762773745,79,45
125,0.1385439273473632,FALSE,0.8793450073523913,56,39
126,0.6359927354447369,TRUE,0.06243283820326906,22,22
127,0.4122965867203894,FALSE,0.6259409732910339,22,10
128,0.5027305892274482,FALSE,0.14679667672195937,34,34
129,0.5043625053824857,FALSE,0.9132784501643386,73,15
130,0.3648859088368889,FALSE,0.5350276751362486,52,0
131,0.09153094899751596,FALSE,0.16022122413127218,25,25
132,0.6761802352935424,FALSE,0.6139330763782141,57,0
133,0.47961946327410404,FALSE,0.740398712225072,24,8
134,0.10722795326028137,TRUE,0.7291327814017888,31,31
135,0.009986653712647967,FALSE,0.8709530067068525,29,28
136,0.21400954007179823,TRUE,0.9315492695809575,71,24
137,0.13821187647781336,FALSE,0.6819450342537835,74,13
138,0.3549270728929492,TRUE,0.35795257991661783,99,98
139,0.6829012339156237,FALSE,0.9705924465092132,64,8
140,0.43901185490183997,FALSE,0.8478982928708662,79,11
141,0.624185170359537,FALSE,0.12891175630942453,36,36
142,0.5436442607603793,TRUE,0.1172645470444113,40,40
143,0.5606328004287731,TRUE,0.6267507818037178,31,16
144,0.36066123398279304,FALSE,0.4236411288771313,24,24
145,0.718472753223509,FALSE,0.7268507050802931,18,10
146,0.4375597601241258,FALSE,0.6055575488478877,75,0
147,0.3681207861385716,FALSE,0.7946326988434652,31,15
148,0.5856102111683053,FALSE,0.2494746977929026,37,36
149,0.5146164283937775,FALSE,0.9571308259756537,24,5
150,0.42044672197682664,FALSE,0.9342738522626926,44,3
151,0.1526704858880723,FALSE,0.6939021608380601,66,49
152,0.026391339025902565,TRUE,0.6305633825773606,29,28
153,0.32560373492697836,TRUE,0.8114577511352021,72,16
154,0.4840242564128421,TRUE,0.583181304708845,22,14
155,0.32481559893839296,FALSE,0.984196467990987,86,19
156,0.21929148103537155,TRUE,0.7669286186409183,27,2
157,0.222640584806737,TRUE,0.8838575117711677,15,13
158,0.39578813006314445,FALSE,0.8227542316990671,55,8
159,0.10733863783183623,TRUE,0.6811630408858415,19,19
160,0.4191274566957378,FALSE,0.17783590458764229,14,0
161,0.6799161072540796,TRUE,0.8738023718663724,32,3
162,0.3324680696738418,FALSE,0.9444402862764663,42,15
163,0.7460651323817262,TRUE,0.004090929258079268,12,0
164,0.5181766638778034,TRUE,0.4398743604967138,89,67
165,0.22012521109540248,FALSE,0.6642852953789057,42,39
166,0.3379986596668081,FALSE,0.06250021945396438,93,79
167,0.5102518523222068,TRUE,0.4860780704297824,83,32
168,0.13268071851730928,TRUE,0.40852322659397033,63,62
169,0.00574220896170591,FALSE,0.8519923058524728,26,0
170,0.10089208125423174,TRUE,0.866849670862197,38,19
171,0.1700794832100102,TRUE,0.13285742868192027,99,2
172,0.44271595899063976,FALSE,0.1430104404475307,34,0
173,0.3873463082956674,FALSE,0.16509436039563735,14,5
174,0.4561449546118209,TRUE,0.5796474079350009,32,11
175,0.6718561568985285,FALSE,0.19125503224937712,18,17
176,0.7018204648675688,FALSE,0.82980625109775,91,0
177,0.41725243303165194,FALSE,0.8531891151481075,74,5
178,0.14942801186079158,FALSE,0.12499608757230453,49,49
179,0.6435400093624193,TRUE,0.8809903009463335,15,0
180,0.008894005358743016,TRUE,0.6738807136970805,84,0
181,0.15352341636273195,FALSE,0.5203857940590009,60,1
182,0.02584209666493116,TRUE,0.014538759072707035,63,1
183,0.7089247976018466,TRUE,0.11103079385445454,72,63
184,0.28583908626845805,FALSE,0.46316177578591744,59,58
185,0.48855051900245017,FALSE,0.278955664374982,81,81
186,0.48213619517209005,FALSE,0.923076692999946,45,12
187,0.41926379038257877,FALSE,0.6367437814343022,21,14
188,0.26910879850680935,FALSE,0.6029254054692108,74,53
189,0.6390920791339071,FALSE,0.2669346398541471,41,40
190,0.21695990109562407,FALSE,0.7919599378508981,95,1
191,0.23976486127080862,FALSE,0.8662557608077303,77,34
192,0.3430943378358032,TRUE,0.568258768427535,98,32
193,0.6321177748347167,TRUE,0.37728825849499553,83,57
194,0.6664984964131611,TRUE,0.6508852151900297,41,17
195,0.6362133124410874,FALSE,0.962044820454414,60,1
196,0.6363538455944974,TRUE,0.9365348779991269,72,0
197,0.5464475675729918,TRUE,0.12851979041951708,55,5
198,0.6794788298890984,TRUE,0.6237871524361661,26,15
199,0.21443831321029577,TRUE,0.10142686713577714,32,1
200,0.5175626461344597,FALSE,0.6722199328183662,40,18
201,0.28527511452111065,FALSE,0.6251049728980753,81,48
202,0.466782283040788,FALSE,0.7001157066398533,66,25
203,0.3847239452968002,FALSE,0.6520278631401482,25,3
204,0.5416093820723646,FALSE,0.33524299234987703,11,1
205,0.5645124401361449,FALSE,0.24303596454467624,90,19
206,0.5731293857827491,TRUE,0.40075424129669557,14,4
207,0.2820452383615833,TRUE,0.6652917830736609,89,1
208,0.7071035036989313,TRUE,0.6828894218741917,98,9
209,0.2670501921491989,FALSE,0.891521853175899,48,26
210,0.31841575573441805,FALSE,0.9793756922346307,58,0
211,0.09647273822530406,TRUE,0.7812999460769119,20,20
212,0.4574880999760993,TRUE,0.8764008810474072,13,0
213,0.4948407528650598,TRUE,0.0648101665909402,90,65
214,0.17178692214007024,FALSE,0.2780479467934463,58,57
215,0.6817597424717503,TRUE,0.5275122032289858,13,11
216,0.20833754311564842,TRUE,0.017949240165017546,31,2
217,0.5800870553888264,FALSE,0.33753558784453197,96,90
218,0.032916664889431554,TRUE,0.9776412561077857,41,0
219,0.6169155872892647,FALSE,0.30558416288697626,64,60
220,0.2704685748587712,FALSE,0.9802166205353336,12,9
221,0.09950097735018935,TRUE,0.22430265218459536,44,44
222,0.10135542842246359,TRUE,0.4762448058634531,40,40
223,0.12897871525740484,FALSE,0.41620561953438445,79,79
224,0.5850605636109248,TRUE,0.8262608497088543,13,8
225,0.6571545766910829,TRUE,0.18868315410530195,15,0
226,0.38333373561096373,FALSE,0.7527243963114219,56,22
227,0.5667354120457254,FALSE,0.27771307165178005,94,93
228,0.3262131138706114,FALSE,0.42530428818014915,92,78
229,0.49950295400511235,TRUE,0.511040988615388,75,40
230,0.7124749735786056,FALSE,0.5240914482121123,37,17
231,0.17804949311044765,TRUE,0.5359821065762546,34,0
232,0.4060961117141938,FALSE,0.7214496844942682,75,6
233,0.10130463156959157,TRUE,0.23884980607363396,12,12
234,0.7048026729101082,FALSE,0.8271319146190537,97,12
235,0.5677350429802376,FALSE,0.9377336794221308,31,6
236,0.39857729024526783,FALSE,0.3691530674162088,50,50
237,0.6386783763756627,FALSE,0.820043752587703,96,16
238,0.5143391115846404,FALSE,0.9558902267346624,63,1
239,0.27822011349628445,FALSE,0.5412305761505151,94,0
240,0.5891056696016284,TRUE,0.5710451295213308,70,1
241,0.09657808422318775,FALSE,0.12793688212132548,49,33
242,0.6205700518364261,FALSE,0.8920815919221612,86,12
243,0.5500854647887289,TRUE,0.6165862295585219,54,17
244,0.34466462441398177,TRUE,0.01990301327179186,50,50
245,0.5963257819667633,TRUE,0.7574261872065021,30,0
246,0.12710087716746493,FALSE,0.24345764557537622,27,27
247,0.4221697589761403,TRUE,0.9399553329693852,71,14
248,0.6519137862736126,FALSE,0.9253065971154719,58,10
249,0.1702969892597117,FALSE,0.10411870325033087,96,96
250,0.4282109193182958,FALSE,0.6982219590968686,89,27
251,0.5289534491656813,FALSE,0.48587098507850895,67,1
252,0.31181738682413707,TRUE,0.10679447731801775,28,28
253,0.3529529767468397,FALSE,0.40720762940132993,35,12
254,0.2556411519304442,FALSE,0.8381649280323181,78,19
255,0.433840177599981,TRUE,0.14411026739450172,98,3
256,0.36675726582669305,TRUE,0.14710748284528963,40,7
257,0.3996166202581837,FALSE,0.014337650105031206,58,58
258,0.40805455318215533,TRUE,0.27574451659817717,56,56
259,0.3429795888346445,FALSE,0.8986191804393427,58,21
260,0.31764793589530743,FALSE,0.15946592390036676,95,95
261,0.6676351539996628,TRUE,0.39605082057632973,30,28
262,0.4154152867445082,TRUE,0.036025781778711824,61,57
263,0.02146616447760025,FALSE,0.5575763205967843,36,34
264,0.2863787923305994,TRUE,0.6757583220714237,50,20
265,0.16032495025403914,TRUE,0.5002585741054034,61,52
266,0.7118088006096251,FALSE,0.2204956153844483,42,40
267,0.12341320264893585,TRUE,0.4984846441031201,87,86
268,0.6432288338510204,TRUE,0.15861222145592327,46,46
269,0.2460549260447617,FALSE,0.6555907406815561,48,1
270,0.09786217877609305,FALSE,0.47491408991822975,18,16
271,0.5504787465192319,FALSE,0.9045073035465321,26,0
272,0.11015282920855099,FALSE,0.013876909717847594,19,12
273,0.4021490719938709,TRUE,0.6021255108564161,91,2
274,0.21093230863792123,FALSE,0.2533811825130135,11,11
275,0.2953256243423559,TRUE,0.2916520073689986,66,0
276,0.06459031880671391,FALSE,0.4956498031763826,41,39
277,0.4524549697991169,TRUE,0.9188450980069348,11,6
278,0.14067208514931262,TRUE,0.06478581866479945,60,60
279,0.44061351446414476,TRUE,0.7841181229172507,70,17
280,0.6361210156352491,TRUE,0.6262326499415328,53,16
281,0.610934047438181,TRUE,0.4621676206773613,92,43
282,0.4260649934118613,FALSE,0.07393313525402918,58,14
283,0.360908382616,TRUE,0.7144888620195212,70,1
284,0.22522176712097136,TRUE,0.7059417975160294,31,22
285,0.28354327128547596,FALSE,0.7635726715105585,26,19
286,0.40627256671646617,TRUE,0.7556943251566961,31,15
287,0.42148430776890017,TRUE,0.5649907477283151,82,43
288,0.7365232163814828,FALSE,0.38259622394198084,27,1
289,0.5035981503860559,TRUE,0.5579531068479875,70,24
290,0.3126341286835901,FALSE,0.6082615954155335,76,8
291,0.09768692253271002,TRUE,0.7065887103833491,84,1
292,0.2971172950710752,TRUE,0.9566661174343434,50,2
293,0.3971180405075254,FALSE,0.22443972537522205,71,71
294,0.39088252613770313,TRUE,0.1070793225467438,39,39
295,0.06605931393915088,TRUE,0.6905034048195928,85,58
296,0.1350139889567974,FALSE,0.71199223584414,74,10
297,0.3437254021739296,TRUE,0.35995764934255275,47,47
298,0.3555367134102155,TRUE,0.023360791605128908,54,0
299,0.5868041287504603,TRUE,0.6136913750676671,94,23
300,0.049850545502960454,TRUE,0.9149937785185641,30,8
301,0.6922100520193751,FALSE,0.5419279784987447,65,4
302,0.5100071452191216,TRUE,0.11990287939703557,66,65
303,0.1795737992751994,TRUE,0.4344005992438877,93,8
304,0.7334951226894801,TRUE,0.2032219566272106,72,0
305,0.3461684251922008,FALSE,0.10457986338492482,95,93
306,0.07820483113978989,TRUE,0.09523712159437127,61,61
307,0.7499740485296643,TRUE,0.030370435890671798,53,45
308,0.31389440766843035,FALSE,0.6822932307749288,58,33
309,0.6671074114190124,FALSE,0.008725708050024695,15,15
310,0.4352258047259529,FALSE,0.9297206841306994,69,12
311,0.143918639280129,FALSE,0.28117695518794933,92,10
312,0.23061725308435269,TRUE,0.9012101219376549,32,9
313,0.7179007457174943,TRUE,0.9645950815167511,57,6
314,0.06609440289154882,TRUE,0.36718349595882466,46,2
315,0.027503273726091716,FALSE,0.8364405316832243,43,1
316,0.06348010982534616,FALSE,0.806865137563902,83,0
317,0.6812625183442667,TRUE,0.24284998663412408,92,0
318,0.2663551073006471,FALSE,0.6274312678411603,91,51
319,0.7319764831401931,FALSE,0.9370818761328934,10,0
320,0.7493270953571192,TRUE,0.8190610732413363,11,5
321,0.0030811531495826784,TRUE,0.13141945936444682,82,59
322,0.01761355842179619,TRUE,0.4568744016170036,43,10
323,0.7185580139430938,FALSE,0.44546967658495995,86,47
324,0.37943195859080875,FALSE,0.7395791119284928,36,10
325,0.2444160557870928,FALSE,0.9500166206344497,18,14
326,0.15460777822912203,TRUE,0.4158515530917561,29,27
327,0.5173632745346054,TRUE,0.5106608096691081,52,0
328,0.5878017947892775,TRUE,0.37142728778896855,77,71
329,0.6173037014119677,FALSE,0.26794684847276656,38,0
330,0.4061977582676627,FALSE,0.3823762845107354,23,21
331,0.4423714448596991,FALSE,0.4908232426452916,69,51
332,0.6896424339889025,FALSE,0.6960701653988101,42,18
333,0.5243973084395401,TRUE,0.7010954265791457,54,17
334,0.501696956703096,TRUE,0.9171366043160437,60,1
335,0.08208828545588767,FALSE,0.04824462277838029,20,15
336,0.3274775818411319,TRUE,0.46429169618117155,90,74
337,0.7187630480828345,FALSE,0.8417684579949826,77,2
338,0.5072100686661782,TRUE,0.07921681052653584,86,84
339,0.562522234639147,TRUE,0.4119575178881874,41,0
340,0.1923984383613628,TRUE,0.10511475975879002,25,0
341,0.4577239418722805,TRUE,0.2022850454281317,37,37
342,0.6662025164712744,TRUE,0.7614938377607846,86,6
343,0.5940989499933784,TRUE,0.5076421441268641,63,18
344,0.11007875695656985,TRUE,0.4519946356129134,92,78
345,0.6678482048984093,FALSE,0.9605571484462824,38,0
346,0.628233499765175,FALSE,0.6667571919219568,56,0
347,0.23290592356270062,TRUE,0.2249146644505672,14,14
348,0.19650924717206508,TRUE,0.251893376643816,17,9
349,0.4569862737501331,TRUE,0.012999051907099783,26,26
350,0.33418706656105934,TRUE,0.8780850606186781,26,9
351,0.10813867343919702,TRUE,0.22567447176997085,66,66
352,0.1642531613704632,FALSE,0.28742902683243154,65,65
353,0.5627451048372605,TRUE,0.27945204949807373,81,81
354,0.29840014908112933,FALSE,0.4020357903189026,50,50
355,0.08484362536108238,TRUE,0.6295500188837526,87,82
356,0.5191714142167184,FALSE,0.05990447341084946,84,77
357,0.2977918762465997,FALSE,0.5635858164420119,45,35
358,0.29016645182622014,FALSE,0.22788622239567338,22,22
359,0.07113207124251639,FALSE,0.9923999136948259,49,39
360,0.418882020212221,FALSE,0.6743048071332043,22,0
361,0.09075404311699094,FALSE,0.9204236134264618,29,0
362,0.45338937315742955,TRUE,0.4920178887997987,29,26
363,0.04294618836519658,TRUE,0.38906867193880024,64,54
364,0.23393527613723997,TRUE,0.10692370296793524,78,78
365,0.45155043453871624,FALSE,0.023471336439577863,53,53
366,0.07224098158807027,TRUE,0.9059777880605078,70,61
367,0.18434319232010166,TRUE,0.8337652808984043,29,2
368,0.33706628997339283,TRUE,0.010889283823198639,35,1
369,0.7156342198357859,TRUE,0.04789999304742087,17,17
370,0.29833486966036143,TRUE,0.6145533148273127,47,35
371,0.4182109291811299,FALSE,0.6433200826876331,48,11
372,0.4379358992792841,FALSE,0.42198461141474547,88,68
373,0.09860582065487397,TRUE,0.7862207659850363,40,30
374,0.6493452780168852,FALSE,0.7143812155463034,47,18
375,0.2629049055956653,TRUE,0.5616715722734807,52,0
376,0.5107159424518409,FALSE,0.29383287351345644,84,83
377,0.07388623514640494,FALSE,0.9350152769833104,75,33
378,0.2660246473512612,TRUE,0.25781881998518946,63,63
379,0.05282054249774082,FALSE,0.5436141724557383,49,14
380,0.43327363564962873,FALSE,0.298007897633221,85,82
381,0.308832372736634,TRUE,0.38626013132317455,98,1
382,0.43041735936770564,TRUE,0.40816671710633673,80,71
383,0.3581125857486972,TRUE,0.09259940416191238,32,32
384,0.41123036849128547,FALSE,0.17799013378762174,34,1
385,0.0764194869320083,TRUE,0.1574785146696493,71,17
386,0.4375346965414588,FALSE,0.972148789068032,53,0
387,0.4764320169693267,FALSE,0.5256320078741992,86,49
388,0.10419106149982545,FALSE,0.21033013549272436,42,42
389,0.685145308849396,FALSE,0.7298883772429079,55,1
390,0.024726678332313894,FALSE,0.9948693893572316,61,61
391,0.44707881075092015,TRUE,0.3495307595439954,52,3
392,0.3185256510985899,FALSE,0.9131651370192645,84,22
393,0.07286286177642178,TRUE,0.7633477904810337,19,19
394,0.5179893490199698,TRUE,0.8397188245336991,18,0
395,0.03648156512741698,TRUE,0.20506715913817752,28,28
396,0.49334429495742077,FALSE,0.2913145355765242,92,0
397,0.04608891846851329,FALSE,0.47305964687613306,42,42
398,0.12396621266542934,FALSE,0.8113495983948,73,43
399,0.25396440665588016,FALSE,0.5889385237129172,88,55
400,0.30356701311633805,TRUE,0.17572024834326003,22,1
401,0.004364559261995601,FALSE,0.6160391375652282,51,40
402,0.6728922491828213,FALSE,0.16858682098537683,44,43
403,0.5361188830062048,TRUE,0.29601776295423043,60,58
404,0.22301213278456122,TRUE,0.13647768240964506,40,40
405,0.7096668338729418,FALSE,0.9746382834253833,72,7
406,0.05244794981281156,FALSE,0.9520986845504725,76,5
407,0.10621229321592254,FALSE,0.7168194198165089,98,2
408,0.290833345766383,FALSE,0.5752316247144947,23,0
409,0.16196081274641327,TRUE,0.48301966410968455,92,91
410,0.24417666033690913,FALSE,0.999265374549129,13,3
